8 3.87715
12 4.18864
8 6.17736
7 4.14386
11 3.93443
8 4.62049
12 4.47448
8 3.85759
9 4.17582
11 5.4427
10 3.86149
11 5.16618
9 5.30644
8 3.6965
10 3.66469
8 4.05686
10 3.43495
8 4.49584
12 4.36553
9 4.93184
6 4.23302
8 4.54496
8 4.61832
8 4.42189
8 3.84632
6 5.8976
8 4.04418
8 3.90784
9 4.34271
9 3.97841
11 4.03629
11 4.72751
9 4.94613
11 5.05586
11 4.33966
10 5.00048
9 4.07914
8 4.84604
10 3.50084
10 3.6784
10 4.18437
11 4.24887
6 4.38571
8 3.45671
9 7.11322
11 4.17905
12 5.96022
8 3.68342
7 5.35402
10 4.12138
8 4.49047
8 4.38589
13 4.49619
6 5.04869
8 4.70709
8 4.9908
11 4.05919
10 3.91379
10 3.59935
6 3.1985
8 4.90377
14 3.68369
8 4.22482
10 3.67067
8 4.58353
8 6.7977
8 4.34776
14 4.24667
9 4.32698
9 4.86565
8 4.39941
10 3.4051
9 4.87014
7 4.09427
9 4.1191
7 3.93382
9 4.68314
8 4.18668
8 7.39045
8 4.68547
7 4.0733
8 6.385
8 3.87226
8 4.5953
9 4.15913
8 4.48929
11 3.31968
9 4.43573
9 5.78688
10 4.8973
8 4.043
11 5.0798
6 5.28582
10 4.04287
8 4.61988
11 4.09855
8 3.63378
11 5.23196
13 4.21334
11 4.61177
10 4.28662
8 3.96115
8 5.0465
8 7.49
11 5.20443
8 4.31424
8 3.95717
8 4.78579
11 5.1272
10 4.13336
15 4.06398
10 4.79992
6 4.81863
8 4.42701
7 4.08137
7 4.74354
9 4.13085
7 3.51679
10 4.8658
10 4.33341
9 4.81077
8 7.17499
13 4.34512
8 4.69079
10 3.89018
10 4.48438
8 4.65159
8 3.88459
11 4.20941
13 4.56094
12 2.92145
14 4.64685
11 3.76957
10 5.92658
9 4.05564
9 3.73432
13 4.44669
8 4.0081
6 4.71195
10 3.91879
6 3.7658
10 4.52104
6 4.55478
7 4.43798
9 4.13904
9 3.69952
8 4.88818
12 3.39845
9 4.47292
11 5.76388
11 3.75967
9 4.23421
12 4.03209
8 3.4776
9 3.89352
7 4.30352
7 4.85218
9 5.73372
7 3.82582
10 3.55645
9 3.37696
7 4.39997
12 4.23369
6 4.39042
12 3.94417
13 4.19108
11 4.00684
9 3.95999
12 4.30018
13 4.12266
8 4.16738
6 3.74122
9 3.4966
9 3.95291
8 3.96324
