0 4.5376
0 4.31461
1 3.45435
0 4.18225
0 3.60627
0 6.18546
0 3.86438
0 4.35094
0 3.84108
0 4.43072
0 3.69361
0 3.86407
0 3.94416
1 4.23939
0 6.10792
0 4.3021
0 4.21885
0 4.66409
1 5.3656
0 3.90947
0 3.95562
0 5.04203
0 4.02379
0 4.53478
0 3.58872
0 4.37126
0 3.83702
0 4.06655
0 4.3742
0 3.56728
0 6.9001
0 4.20298
0 3.79066
0 4.04384
0 3.59673
1 4.65087
0 3.68898
1 6.0435
0 3.65554
0 3.96879
1 3.977
0 3.9821
0 3.69636
0 4.29217
0 4.55657
0 3.77399
2 6.70833
0 4.13099
0 4.98906
1 4.21392
0 3.42698
0 4.30508
0 6.80662
0 4.6323
1 3.97422
0 3.77421
0 4.20438
0 7.41364
0 3.94231
0 4.53548
0 4.89703
0 3.94233
2 5.71081
1 5.48598
0 4.24029
0 5.00233
0 5.58766
0 3.53181
0 3.88428
0 3.74117
0 3.88788
0 3.94355
0 3.87049
1 4.64002
0 3.51602
0 3.72334
0 4.24121
0 3.51994
0 4.86989
0 3.62907
0 3.59192
0 4.8122
0 4.85257
0 5.27955
0 3.27762
0 4.50452
0 3.95593
0 4.03964
1 4.44912
0 4.50603
0 4.26872
0 5.08118
0 3.21595
0 4.12881
0 6.30402
0 4.94907
0 3.98185
0 4.2955
0 4.14341
0 3.53469
0 4.02323
0 4.21509
1 4.9161
0 4.31397
0 4.00392
0 4.07764
0 4.69463
0 5.03164
0 6.08097
0 4.4711
0 4.06031
0 3.96222
0 4.87643
0 4.67097
0 4.89229
0 3.6653
0 4.40749
0 3.99167
0 4.37586
1 3.98953
1 4.69713
0 4.08689
0 6.48031
0 3.77877
0 4.28945
0 3.96247
0 4.60848
0 4.21648
0 3.47387
0 3.63107
1 4.65084
0 4.82879
0 5.09598
0 3.9882
0 4.25584
0 4.16028
0 3.49323
0 3.45469
0 3.86566
0 4.08613
0 3.56808
1 5.58258
0 3.94723
0 5.01454
0 4.27632
0 4.19767
1 5.60961
0 4.38239
0 3.91075
0 4.50153
4 5.76573
0 4.48123
0 6.31232
1 4.58087
0 3.9943
0 3.97703
0 4.14592
0 3.58402
0 5.01461
1 4.57807
0 4.65661
1 4.4223
0 4.21355
0 4.64002
0 4.69254
0 4.32465
0 3.7581
1 4.11486
1 4.42194
0 4.62682
0 4.32201
0 4.42896
0 4.4645
1 4.18833
0 3.67349
0 5.08492
0 4.09785
0 4.67757
0 3.32242
0 3.85068
3 4.4055
1 4.68839
1 4.69692
0 3.88787
0 4.04137
0 4.246
0 4.21134
0 3.66287
0 4.17927
1 4.58277
0 4.5134
0 4.1448
0 4.65809
0 4.39683
1 4.58138
0 4.10155
0 4.19975
0 3.94898
0 5.28302
0 3.78185
0 5.86855
0 4.50152
2 6.84371
0 3.94524
0 4.64485
0 3.44593
0 4.05713
0 3.86392
0 3.84154
