0.000509,0.002037,0.008147,0.041752,0.018839,0.009165,0.017312,0.007637,0.034623,0.036660,0.011202,0.032077,0.010692,0.006110,0.004073,0.006619,0.009674,0.001527,0.004582,0.007637,0.002546,0.004073,0.007637,0.003564,0.004073,0.002546,0.010183,0.004582,0.005092,0.074847,0.041242,0.006110,0.003055,0.035642,0.053971,0.071792,0.007128,0.156823,0.011711,0.003055,0.005601,0.004582,0.026477,0.003564,0.005092,0.018839,0.002546,0.002037,0.004073,0.001527,0.004073,0.003055,0.003055,0.016802,0.010692,0.024949,0.012220,0.008656,0.005601,0.007128,0.004582,0.009165,0.011711,0.002037,0.002037,0.001527,0.001018,0.000509,0.002037,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.001527,0.000509,0.000509,0.000509,0.000509,0.000509,0.000509,0.001018,0.000509,0.000509,0.000509,0.000509,
0.000259,0.005189,0.007265,0.008303,0.053710,0.029061,0.014790,0.009341,0.013752,0.003892,0.011417,0.016347,0.044888,0.019460,0.005449,0.013752,0.009081,0.003633,0.016347,0.032953,0.018941,0.005449,0.019979,0.010638,0.019720,0.077841,0.027244,0.002595,0.006487,0.004152,0.036845,0.006746,0.003633,0.012455,0.007265,0.002854,0.014271,0.016866,0.028023,0.015309,0.004670,0.004930,0.003633,0.001816,0.003892,0.060457,0.005968,0.002854,0.010379,0.007006,0.023612,0.058900,0.015568,0.039699,0.018422,0.008044,0.006487,0.012455,0.005449,0.007265,0.004930,0.014530,0.010898,0.001038,0.000259,0.000519,0.001038,0.000519,0.001038,0.000259,0.000259,0.000519,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000519,0.000778,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,0.000259,
0.000327,0.001636,0.007197,0.020936,0.005234,0.038273,0.006869,0.011449,0.015375,0.018319,0.009814,0.032712,0.030095,0.014720,0.002290,0.003598,0.024207,0.002944,0.007524,0.006215,0.002290,0.005561,0.009814,0.002944,0.005234,0.007851,0.008832,0.004907,0.009814,0.040236,0.002290,0.071966,0.008505,0.044488,0.033039,0.040236,0.041217,0.088649,0.005234,0.003925,0.003271,0.002290,0.052012,0.002290,0.023553,0.012430,0.004253,0.002290,0.029768,0.003925,0.003271,0.015702,0.014066,0.030749,0.014720,0.009814,0.008178,0.008178,0.005888,0.005888,0.006869,0.012103,0.012758,0.003271,0.000327,0.001636,0.001308,0.000654,0.000981,0.000327,0.000327,0.000654,0.000327,0.000654,0.000654,0.000327,0.000327,0.000327,0.000327,0.000327,0.000327,0.000327,0.000327,0.000654,0.000981,0.000327,0.000654,0.000327,0.000654,0.000327,0.000327,0.000327,0.000327,0.000327,
0.000439,0.003951,0.003073,0.043020,0.022827,0.006585,0.011853,0.009658,0.022827,0.032046,0.005268,0.043459,0.010097,0.011414,0.014486,0.008341,0.005707,0.007463,0.007024,0.007463,0.004829,0.005707,0.010097,0.004829,0.007902,0.008780,0.007463,0.001317,0.003073,0.103600,0.058824,0.002195,0.008780,0.029412,0.057068,0.050483,0.001756,0.109745,0.004390,0.004829,0.006146,0.004829,0.007463,0.004829,0.005268,0.006146,0.003073,0.002195,0.003951,0.003512,0.005707,0.002195,0.005268,0.041264,0.054873,0.011414,0.008780,0.005707,0.008341,0.005707,0.007463,0.003951,0.010536,0.000439,0.000439,0.000878,0.001756,0.002634,0.001317,0.000439,0.001317,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,0.000439,
0.000674,0.012803,0.010108,0.016846,0.022237,0.008760,0.002022,0.008760,0.014825,0.012129,0.004717,0.028976,0.006739,0.011456,0.024933,0.019542,0.004717,0.002695,0.008086,0.018868,0.000674,0.002695,0.012803,0.004043,0.006065,0.005391,0.002695,0.005391,0.002695,0.049865,0.078841,0.008086,0.008086,0.045822,0.127358,0.056604,0.006739,0.071429,0.004043,0.004043,0.005391,0.007412,0.009434,0.002695,0.003369,0.043127,0.006065,0.002695,0.004717,0.005391,0.005391,0.003369,0.006739,0.023585,0.021563,0.014825,0.013477,0.011456,0.005391,0.006739,0.011456,0.006065,0.012129,0.001348,0.000674,0.002695,0.000674,0.000674,0.001348,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,
0.000609,0.007912,0.003652,0.040170,0.018868,0.009130,0.007304,0.018868,0.023737,0.032867,0.004869,0.043822,0.008521,0.012173,0.007912,0.029215,0.018868,0.004869,0.004869,0.010347,0.004260,0.002435,0.003652,0.003652,0.008521,0.007912,0.007912,0.001826,0.003652,0.049909,0.077906,0.007304,0.007912,0.041996,0.048691,0.059647,0.005478,0.079124,0.007304,0.006086,0.010347,0.004869,0.012173,0.004260,0.005478,0.014607,0.002435,0.004260,0.007304,0.003043,0.009130,0.009130,0.004869,0.031649,0.013999,0.010956,0.013999,0.010956,0.008521,0.012173,0.011564,0.009738,0.015216,0.000609,0.000609,0.001217,0.002435,0.001217,0.002435,0.000609,0.000609,0.000609,0.001217,0.000609,0.001217,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.001217,
0.000631,0.003785,0.004416,0.044795,0.011987,0.008833,0.009464,0.017666,0.029022,0.046057,0.006940,0.070662,0.011356,0.006940,0.005047,0.005678,0.013880,0.014511,0.003155,0.006940,0.005678,0.005047,0.005047,0.008833,0.009464,0.015142,0.006309,0.003155,0.003155,0.091483,0.006940,0.003155,0.011356,0.033438,0.032177,0.081388,0.003785,0.140063,0.005678,0.006940,0.004416,0.009464,0.005678,0.002524,0.006940,0.005047,0.004416,0.002524,0.005678,0.003155,0.004416,0.003155,0.006309,0.026498,0.013880,0.018927,0.008202,0.004416,0.006940,0.005047,0.004416,0.005678,0.016404,0.002524,0.000631,0.000631,0.001893,0.001262,0.002524,0.000631,0.000631,0.000631,0.000631,0.000631,0.001262,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,0.000631,
0.000662,0.005956,0.003309,0.020516,0.005295,0.003309,0.003971,0.021178,0.013898,0.035076,0.006618,0.041694,0.011251,0.009265,0.005956,0.005956,0.005295,0.014560,0.010589,0.009265,0.001324,0.003971,0.009927,0.002647,0.007942,0.008604,0.007942,0.002647,0.007280,0.096625,0.009265,0.005295,0.005956,0.072799,0.023163,0.099272,0.003309,0.152217,0.045003,0.009927,0.003309,0.004633,0.006618,0.005295,0.007280,0.001985,0.004633,0.004633,0.009927,0.003971,0.004633,0.005956,0.009265,0.019193,0.011251,0.004633,0.009927,0.005295,0.009265,0.009927,0.005295,0.008604,0.009927,0.000662,0.000662,0.000662,0.001324,0.001324,0.001324,0.000662,0.001324,0.000662,0.001324,0.001324,0.000662,0.000662,0.000662,0.000662,0.001324,0.000662,0.000662,0.000662,0.000662,0.000662,0.000662,0.001324,0.000662,0.000662,0.000662,0.000662,0.000662,0.000662,0.000662,0.000662,
0.000626,0.002503,0.010013,0.055695,0.006258,0.007509,0.013141,0.011264,0.041302,0.025031,0.006258,0.035044,0.015645,0.010638,0.008135,0.005006,0.006258,0.008761,0.010638,0.011264,0.003129,0.006884,0.003129,0.005632,0.007509,0.008761,0.011264,0.002503,0.004380,0.046934,0.030663,0.006258,0.009387,0.025657,0.110138,0.060701,0.005632,0.104506,0.005632,0.005006,0.003755,0.003129,0.006884,0.004380,0.008135,0.021277,0.002503,0.005632,0.005006,0.003129,0.005632,0.016270,0.006258,0.033792,0.016270,0.013767,0.008761,0.008761,0.008135,0.010013,0.010638,0.010013,0.011264,0.002503,0.000626,0.000626,0.000626,0.000626,0.001252,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,0.000626,
0.000448,0.002238,0.003133,0.063563,0.003581,0.005372,0.017905,0.018353,0.057744,0.071173,0.011191,0.057744,0.012981,0.010295,0.007162,0.005819,0.004476,0.003581,0.007162,0.058639,0.004924,0.002686,0.007610,0.005372,0.006714,0.001791,0.007610,0.002238,0.001791,0.071173,0.001791,0.001791,0.011191,0.050134,0.072963,0.082363,0.004476,0.067144,0.008057,0.004029,0.004029,0.005372,0.002686,0.003581,0.004029,0.004029,0.004029,0.002686,0.002686,0.001791,0.001343,0.000895,0.004476,0.024172,0.013876,0.007610,0.009848,0.005819,0.005819,0.007162,0.006714,0.008057,0.011638,0.000448,0.000448,0.000448,0.002238,0.000448,0.001343,0.000448,0.000448,0.000895,0.000448,0.000448,0.001791,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.001343,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,0.000448,
