0 44681
1 32859
2 59559
3 28027
4 26645
5 6230
6 15251
7 5039
8 7166
9 2177
10 1377
11 491
12 257
13 72
14 61
15 40
16 17
17 8
18 23
19 2
20 15
21 0
22 0
23 1
24 0
25 0
26 1
27 0
28 0
29 0
30 0
31 1
