-3.293141 -2.691081 -2.089021 -1.379328 -1.724940 -2.037869 -1.761662 -2.117050 -1.460633 -1.435809 -1.950719 -1.493801 -1.970922 -2.213960 -2.390051 -2.179198 -2.014388 -2.816020 -2.338899 -2.117050 -2.594171 -2.390051 -2.117050 -2.448043 -2.390051 -2.594171 -1.992111 -2.338899 -2.293141 -1.125824 -1.384656 -2.213960 -2.514990 -1.448043 -1.267836 -1.143922 -2.147013 -0.804591 -1.931414 -2.514990 -2.251749 -2.338899 -1.577138 -2.448043 -2.293141 -1.724940 -2.594171 -2.691081 -2.390051 -2.816020 -2.390051 -2.514990 -2.514990 -1.774628 -1.970922 -1.602945 -1.912930 -2.062693 -2.251749 -2.147013 -2.338899 -2.037869 -1.931414 -2.691081 -2.691081 -2.816020 -2.992111 -3.293141 -2.691081 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -2.816020 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -3.293141 -2.992111 -3.293141 -3.293141 -3.293141 -3.293141 
-3.585910 -2.284882 -2.138754 -2.080762 -1.269941 -1.536694 -1.830037 -2.029609 -1.861636 -2.409820 -1.942459 -1.786571 -1.347866 -1.710850 -2.263692 -1.861636 -2.041844 -2.439784 -1.786571 -1.482108 -1.722589 -2.263692 -1.699421 -1.973128 -1.705098 -1.108790 -1.564722 -2.585912 -2.187972 -2.381792 -1.433623 -2.170938 -2.439784 -1.904670 -2.138754 -2.544519 -1.845549 -1.772998 -1.552488 -1.815060 -2.330639 -2.307158 -2.439784 -2.740813 -2.409820 -1.218556 -2.224184 -2.544519 -1.983852 -2.154548 -1.626870 -1.229886 -1.807760 -1.401220 -1.734653 -2.094550 -2.187972 -1.904670 -2.263692 -2.138754 -2.307158 -1.837724 -1.962662 -2.983851 -3.585910 -3.284881 -2.983851 -3.284881 -2.983851 -3.585910 -3.585910 -3.284881 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.284881 -3.108790 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 -3.585910 
-3.485294 -2.786325 -2.142873 -1.679115 -2.281175 -1.417110 -2.163076 -1.941227 -1.813197 -1.737107 -2.008174 -1.485295 -1.521508 -1.832083 -2.640197 -2.443903 -1.616064 -2.531053 -2.123568 -2.206542 -2.640197 -2.254846 -2.008174 -2.531053 -2.281175 -2.105084 -2.053932 -2.309204 -2.008174 -1.395390 -2.640197 -1.142873 -2.070322 -1.351757 -1.480974 -1.395390 -1.384925 -1.052326 -2.281175 -2.406114 -2.485295 -2.640197 -1.283898 -2.640197 -1.627963 -1.905512 -2.371352 -2.640197 -1.526254 -2.406114 -2.485295 -1.804054 -1.851827 -1.512168 -1.832083 -2.008174 -2.087355 -2.087355 -2.230023 -2.230023 -2.163076 -1.917094 -1.894231 -2.485295 -3.485294 -2.786325 -2.883235 -3.184265 -3.008174 -3.485294 -3.485294 -3.184265 -3.485294 -3.184265 -3.184265 -3.485294 -3.485294 -3.485294 -3.485294 -3.485294 -3.485294 -3.485294 -3.485294 -3.184265 -3.008174 -3.485294 -3.184265 -3.485294 -3.184265 -3.485294 -3.485294 -3.485294 -3.485294 -3.485294 
-3.357553 -2.403311 -2.512455 -1.366328 -1.641550 -2.181462 -1.926190 -2.015131 -1.641550 -1.494231 -2.278372 -1.361919 -1.995826 -1.942580 -1.839040 -2.078800 -2.243610 -2.127105 -2.153434 -2.127105 -2.316161 -2.243610 -1.995826 -2.316161 -2.102281 -2.056524 -2.127105 -2.880432 -2.512455 -0.984642 -1.230449 -2.658584 -2.056524 -1.531479 -1.243610 -1.296856 -2.755493 -0.959614 -2.357554 -2.316161 -2.211426 -2.316161 -2.127105 -2.316161 -2.278372 -2.211426 -2.512455 -2.658584 -2.403311 -2.454464 -2.243610 -2.658584 -2.278372 -1.384426 -1.260644 -1.942580 -2.056524 -2.243610 -2.078800 -2.243610 -2.127105 -2.403311 -1.977342 -3.357553 -3.357553 -3.056523 -2.755493 -2.579402 -2.880432 -3.357553 -2.880432 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 -3.357553 
-3.171433 -1.892680 -1.995343 -1.773494 -1.652920 -2.057491 -2.694313 -2.057491 -1.829011 -1.916161 -2.326336 -1.537965 -2.171434 -1.940985 -1.603232 -1.709036 -2.326336 -2.569374 -2.092253 -1.724276 -3.171433 -2.569374 -1.892680 -2.393283 -2.217191 -2.268344 -2.569374 -2.268344 -2.569374 -1.302202 -1.103248 -2.092253 -2.092253 -1.338925 -0.894972 -1.247155 -2.171434 -1.146128 -2.393283 -2.393283 -2.268344 -2.130041 -2.025306 -2.569374 -2.472464 -1.365254 -2.217191 -2.569374 -2.326336 -2.268344 -2.268344 -2.472464 -2.171434 -1.627366 -1.666284 -1.829011 -1.870404 -1.940985 -2.268344 -2.171434 -1.940985 -2.217191 -1.916161 -2.870404 -3.171433 -2.569374 -3.171433 -3.171433 -2.870404 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 -3.171433 
-3.215637 -2.101694 -2.437486 -1.396094 -1.724276 -2.039546 -2.136456 -1.724276 -1.624573 -1.483244 -2.312547 -1.358305 -2.069510 -1.914608 -2.101694 -1.534396 -1.724276 -2.312547 -2.312547 -1.985189 -2.370539 -2.613577 -2.437486 -2.437486 -2.069510 -2.101694 -2.101694 -2.738516 -2.437486 -1.301824 -1.108428 -2.136456 -2.101694 -1.376788 -1.312548 -1.224411 -2.261395 -1.101694 -2.136456 -2.215637 -1.985189 -2.312547 -1.914608 -2.370539 -2.261395 -1.835426 -2.613577 -2.370539 -2.136456 -2.516667 -2.039546 -2.039546 -2.312547 -1.499634 -1.853910 -1.960365 -1.853910 -1.960365 -2.069510 -1.914608 -1.936884 -2.011518 -1.817698 -3.215637 -3.215637 -2.914607 -2.613577 -2.914607 -2.613577 -3.215637 -3.215637 -3.215637 -2.914607 -3.215637 -2.914607 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -3.215637 -2.914607 
-3.200029 -2.421878 -2.354931 -1.348771 -1.921276 -2.053901 -2.023938 -1.752871 -1.537271 -1.336706 -2.158637 -1.150811 -1.944757 -2.158637 -2.296939 -2.245787 -1.857607 -1.838301 -2.501059 -2.158637 -2.245787 -2.296939 -2.296939 -2.053901 -2.023938 -1.819818 -2.200029 -2.501059 -2.501059 -1.038661 -2.158637 -2.501059 -1.944757 -1.475753 -1.492459 -1.089440 -2.421878 -0.853676 -2.245787 -2.158637 -2.354931 -2.023938 -2.245787 -2.597969 -2.158637 -2.296939 -2.354931 -2.597969 -2.245787 -2.501059 -2.354931 -2.501059 -2.200029 -1.576780 -1.857607 -1.722908 -2.086086 -2.354931 -2.158637 -2.296939 -2.354931 -2.245787 -1.785056 -2.597969 -3.200029 -3.200029 -2.722908 -2.898999 -2.597969 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -2.898999 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 -3.200029 
-3.179264 -2.225022 -2.480294 -1.687903 -2.276174 -2.480294 -2.401113 -1.674114 -1.857045 -1.454989 -2.179264 -1.379924 -1.948815 -2.033136 -2.225022 -2.225022 -2.276174 -1.836842 -1.975145 -2.033136 -2.878234 -2.401113 -2.003173 -2.577204 -2.100083 -2.065321 -2.100083 -2.577204 -2.137872 -1.014912 -2.033136 -2.276174 -2.225022 -1.137872 -1.635196 -1.003173 -2.480294 -0.817537 -1.346756 -2.003173 -2.480294 -2.334166 -2.179264 -2.276174 -2.137872 -2.702143 -2.334166 -2.334166 -2.003173 -2.401113 -2.334166 -2.225022 -2.033136 -1.716866 -1.948815 -2.334166 -2.003173 -2.276174 -2.033136 -2.003173 -2.276174 -2.065321 -2.003173 -3.179264 -3.179264 -3.179264 -2.878234 -2.878234 -2.878234 -3.179264 -2.878234 -3.179264 -2.878234 -2.878234 -3.179264 -3.179264 -3.179264 -3.179264 -2.878234 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 -2.878234 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 -3.179264 
-3.203576 -2.601517 -1.999457 -1.254187 -2.203577 -2.124395 -1.881357 -1.948304 -1.384033 -1.601517 -2.203577 -1.455389 -1.805637 -1.973128 -2.089633 -2.300487 -2.203577 -2.057449 -1.973128 -1.948304 -2.504607 -2.162184 -2.504607 -2.249334 -2.124395 -2.057449 -1.948304 -2.601517 -2.358479 -1.328516 -1.513381 -2.203577 -2.027485 -1.590793 -0.958064 -1.216805 -2.249334 -0.980860 -2.249334 -2.300487 -2.425426 -2.504607 -2.162184 -2.358479 -2.089633 -1.672098 -2.601517 -2.249334 -2.300487 -2.504607 -2.249334 -1.788603 -2.203577 -1.471183 -1.788603 -1.861154 -2.057449 -2.057449 -2.089633 -1.999457 -1.973128 -1.999457 -1.948304 -2.601517 -3.203576 -3.203576 -3.203576 -3.203576 -2.902546 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 -3.203576 
-3.349082 -2.650113 -2.503985 -1.196795 -2.445993 -2.269902 -1.747023 -1.736299 -1.238493 -1.147686 -1.951143 -1.238493 -1.886685 -1.987355 -2.144963 -2.235140 -2.349083 -2.445993 -2.144963 -1.231812 -2.307690 -2.570932 -2.118634 -2.269902 -2.172992 -2.747023 -2.118634 -2.650113 -2.747023 -1.147686 -2.747023 -2.747023 -1.951143 -1.299865 -1.136896 -1.084265 -2.349083 -1.172992 -2.093811 -2.394840 -2.394840 -2.269902 -2.570932 -2.445993 -2.394840 -2.394840 -2.394840 -2.570932 -2.570932 -2.747023 -2.871962 -3.048053 -2.349083 -1.616689 -1.857721 -2.118634 -2.006660 -2.235140 -2.235140 -2.144963 -2.172992 -2.093811 -1.934110 -3.349082 -3.349082 -3.349082 -2.650113 -3.349082 -2.871962 -3.349082 -3.349082 -3.048053 -3.349082 -3.349082 -2.747023 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -2.871962 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 -3.349082 
